ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1760668640964448604,2024-02-22T14:11:30+00:00,fr,0,0,0,11,,RT @Ecolo: 2 ans de guerre en 🇺🇦: "Le bilan humain est atroce. Le gel des avoirs russes ne suffit pas à faire taire les armes en #Ukraine.…
1759957773976998115,2024-02-20T15:06:46+00:00,fr,40,1,13,11,2957,#Gaza : 26 pays de l’UE sur 27 réclament une « pause humanitaire immédiate ». Qui refuse cette pause ? La Hongrie du populiste d’extrême-droite Viktor Orban !  Quand allons-nous ouvrir les yeux sur qui sont les soutiens de cette politique israélienne ?  #CeasefireNOW
1760219820203606387,2024-02-21T08:28:03+00:00,fr,1,0,1,0,80,"@OnedecisionCap1 C est incroyable cette analyse que vous faites qui réduit systématiquement les 2,3 millions de palestiniens sous les bombes …au Hamas. Un peu comme si je résumais les Israéliens aux tarés de colons violents qui tirent sur les Palestiniens."
1759705236531212696,2024-02-19T22:23:16+00:00,fr,0,0,0,6608,,RT @CaronAymericoff: 15 minutes.Prenez 15 minutes pour regarder cette vidéo et comprendre ce que subissent les Palestiniens de #Gaza depui…
1756264956054352277,2024-02-10T10:32:50+00:00,fr,0,0,0,16,,"RT @jonathanpiron1: Etopia publie l'intégralité du rapport de la commission spéciale sur le passé colonial de la Belgique, avec un accès fa…"
1755637670162706755,2024-02-08T17:00:13+00:00,fr,0,0,0,7,,"RT @Ecolo: Soutien aux agriculteur·trices: ""Face à des #revenus dérisoires + une concurrence internationale déloyale, la question en 🇧🇪 est…"
1755589236483326411,2024-02-08T13:47:45+00:00,fr,0,0,0,1,,RT @ActionLaique: Assurer et promouvoir des voies de migration sûres et légales et régulariser les sans-papiers est une de nos revendicatio…
1760668739815543203,2024-02-22T14:11:53+00:00,fr,3,0,1,0,86,"@SamuelCogolati a porté un message limpide à la chambre : il faut sanctionner au portefeuille, il faut saisir les 250 milliards € d'avoirs Russes gelés en 🇧🇪 au profit de l'🇺🇦 Les criminels doivent payer#Ukraine️ #Belgique #Europe"
1760195441767948339,2024-02-21T06:51:10+00:00,fr,0,0,0,5398,,"RT @salomesaque: Le harcèlement de Chloë Gervais n'est pas une ""histoire d'influenceurs"", c'est le symbole du sexisme et de la violence que…"
1759896078827020589,2024-02-20T11:01:37+00:00,fr,4,0,0,0,150,"C'est confortable de faire de la politique à droite ce moment dis donc Suffit de prendre un tweet de @realDonaldTrump, de mettre un zeste de 🇧🇪 et hopÇa fait une mesure éclaté, mais bien populo qui buzzVa falloir commencer à travailler un peu plus hein Le plagiat c'est mal"
1759884555752738893,2024-02-20T10:15:49+00:00,fr,0,0,0,8,,"RT @GillesVdBurre: Nos propositions se basent sur la conviction qu'il faut ""encourager, former et émanciper"", plutôt que ""punir"" comme le p…"
1755495931972055426,2024-02-08T07:37:00+00:00,en,0,0,0,1354,,"RT @MSF: “Healthcare staff in Gaza are holding the values of humanity in a time of great darkness. Meanwhile, the people who have the pow…"
1755271441518342592,2024-02-07T16:44:57+00:00,fr,0,0,0,16,,"RT @Ecolo: 🥴 Diminuer les pesticides ? Ce serait tout bénef pour la santé de toutes et tous. Pourtant, la Commission européenne vient de re…"
1753425113591230604,2024-02-02T14:28:18+00:00,fr,0,0,0,4,,RT @saskiabricmont: Arrivée à #Lyon pr le Congrès des @europeangreensLa FAMILLE VERTE EUROPÉENNE réunie avt les élections européennes de j…
1753198509279367468,2024-02-01T23:27:52+00:00,fr,0,0,0,2,,RT @politiclub: L’environnement ne peut servir de variable d’ajustement https://t.co/J4qdnN916P https://t.co/tIRawxlQgd
1753197891949113527,2024-02-01T23:25:24+00:00,fr,0,0,0,309,,RT @libe: 🗞️ «Et si l'écologie était la solution ?» : voici la une du journal de jeudiLire : https://t.co/ZyWfWcdRbZ https://t.co/4d9v7iB…
413607347072671744,2013-12-19T09:50:50+00:00,nl,0,0,0,22,,RT @VOKA_bcrul: Nog een keer op dezelfde nagel kloppen:België heeft 2de hoogste belastingdruk. Wie doet er wat aan? http://t.co/u0mQ3k9tIU …
1759498197288759381,2024-02-19T08:40:34+00:00,fr,1,0,0,0,32,"@BrunoColmant Merci pour ce point de vue. Sur les comptes d'épargne, au delà de 1020 €, le précompte mobilier est de 15%. Dans la mesure où le gvt souhaite secouer les comptes d'épargne, le choix d'un précompte égal à celui du compte d'épargne me semble logique !Bien à vous"
1753061292036813013,2024-02-01T14:22:36+00:00,fr,0,0,0,16,,"RT @mcollineleroy: 1 femme sur 5 violée en guindaille. Ces chiffres insupportables nous rappellent, une nouvelle fois, que les violences se…"
1752781806695301135,2024-01-31T19:52:02+00:00,fr,0,0,0,55,,RT @Asolim_: Ils disent qu’ils sont du côté des agriculteurs mais… #AgriculteurEnColere https://t.co/SVaJWFGvau
1735314081928687799,2023-12-14T15:01:32+00:00,fr,0,0,0,6,,"RT @Ecolo: ""Il y a une mesure à retenir de la #COP28 : la sortie progressive des énergies fossiles. La 🇧🇪 a rejoint les pays volontaristes,…"
1648588309113843714,2023-04-19T07:24:16+00:00,fr,15,0,2,1,533,"@thomasgunzig Je ne prétends pas être « les députés de Belgique » mais 1- il faut en effet faire basculer le régime des parlementaires vers la sécu (pensions mais aussi chômage plutôt qu’indemnités de sortie etc), les verts le proposent ; 2- OK de supprimer/fiscaliser ces frais forfaitaires"
1603411774056931329,2022-12-15T15:28:51+00:00,fr,0,0,0,245,,"RT @laernoes: ☢️ #Nucléaire : à l'Assemblée nationale, conclusion accablante de l'ex PDG d'#EDF Henri Proglio sur les réacteurs #EPR : « un…"
1580229766744899586,2022-10-12T16:11:50+00:00,fr,0,0,0,17,,RT @GeorgesGilkinet: On ne laisse pas des enfants dormir la nuit dans la rue. L'accueil de mineurs non-accompagnés doit être assuré.Des pl…
1579798320893276160,2022-10-11T11:37:25+00:00,fr,0,0,0,13,,RT @cecile_cornet: #PlusVertPlusJustePlus d'égalité H-F. J'avais déposé une proposition de loi en 2021 pour mettre fin à cette discriminat…
1488088841193992194,2022-01-31T09:56:41+00:00,en,0,0,0,400,,RT @MycleSchneider: Unprecedented open letter by 5 former Prime Ministers of Japan to European Commission"Promoting nuclear power can ruin…
1470425468843270146,2021-12-13T16:08:45+00:00,fr,0,0,0,4,,RT @ParentNicolas: La voiture de demain sera principalement électrique. Nous souhaitons également qu'elle soit + sûre pour tous les usagers…
1755603237074530640,2024-02-08T14:43:23+00:00,fr,0,0,0,7,,"RT @Ecolo: Soutien aux agriculteur·trices: ""Face à des #revenus dérisoires + une concurrence internationale déloyale, la question en 🇧🇪 est…"
1754828137207066975,2024-02-06T11:23:25+00:00,fr,0,0,0,7,,RT @SLaveleye: Quel recul! Renoncer aux normes environnementales en réponse à la mobilisation des agriculteurs est une grave erreur. Préser…
1750560426566324232,2024-01-25T16:45:04+00:00,fr,0,0,0,5,,RT @Ecolo: Soutien à la distribution des journaux: "C'est aussi une question de #démocratie. Une priorité politique. Pourrait-on imaginer q…
1750462085132063135,2024-01-25T10:14:17+00:00,fr,0,0,0,23,,"RT @GuillaumeDef: C'est un scandale. Ce n'est rien d'autre qu'une alliance entre le MR, la NVA et le VB pour camoufler leur sabotage de cet…"
1745476455448928283,2024-01-11T16:03:11+00:00,fr,0,0,0,12,,"RT @Ecolo: Surpopulation carcérale: ""Grâce au nouveau Code pénal, la #prison deviendra le dernier recours. Mais il y a urgence : détention…"
1745110650664243455,2024-01-10T15:49:36+00:00,fr,0,0,0,4,,RT @GuillaumeDef: Les commissions mixtes et les panels citoyens maintenant possibles au Parlement fédéral. Une ouverture démocratique inédi…
1725560622761271372,2023-11-17T17:04:46+00:00,fr,0,0,0,10,,RT @GuillaumeDef: Excellente nouvelle! Le combat des écologistes a payé. Le droit de vote des 16 ans et plus aux élections européennes est…
1725100244013060150,2023-11-16T10:35:23+00:00,fr,0,0,0,38,,RT @celine_tellier: Entretenir le doute sur ma sincérité semble être la stratégie choisie par certains. J’ai pourtant répondu clairement su…
1722230449068707945,2023-11-08T12:31:51+00:00,fr,0,0,0,25,,"RT @saskiabricmont: Contamination de l'eau, des sols, au #PFAS, au #glyphosate et autres polluants, c'est en amont qu'il faut les interdire…"
1714984613838242210,2023-10-19T12:39:29+00:00,fr,0,0,0,26,,RT @SLaveleye: Ttes les dérogations pour les pesticides tueurs d'abeilles des ministres féd de l'agriculture MR étaient donc bien illégales…
1712134910893236706,2023-10-11T15:55:47+00:00,nl,0,0,0,8,,RT @groen: Debat regeerverklaring: gisteren heeft premier - terecht - medeleven geuit aan slachtoffers van Hamasterroristen in Israël. Mijn…
1712115901263200746,2023-10-11T14:40:15+00:00,fr,0,0,0,5,,RT @Ecolo: #Budget2024: "La redistribution des richesses comme la justice fiscale sont primordiales pour Ecolo-Groen. Nous saluons l'effort…
1711456445500137779,2023-10-09T18:59:48+00:00,fr,0,0,0,11,,RT @mcollineleroy: Conclave budgétaire fédéral : 6 millions obtenus pour la création de trois nouveaux centres de prise en charge des viole…
1710329622888398954,2023-10-06T16:22:13+00:00,fr,0,0,0,11,,RT @FranceMasai: Avancée historique pour les animaux au Sénat ! Notre proposition votée à l'unanimité en commission des affaires instituti…
1710247391062892914,2023-10-06T10:55:27+00:00,fr,0,0,0,6,,RT @mcollineleroy: Les propos de Conner Rousseau s'attaquent à l'une des populations les plus vulnérables de notre pays.https://t.co/ROnQ…
1682071121326112768,2023-07-20T16:53:01+00:00,fr,0,0,0,36,,RT @mcollineleroy: C'est fait : la Belgique interdit les pratiques de conversion !  C'est un acte fort pour une Belgique plus inclusive où…
1679430563667558402,2023-07-13T10:00:23+00:00,fr,0,0,0,6,,RT @mcollineleroy: Les images sexuelles diffusées sur internet sans consentement sont des actes très graves qui sont à juste titre punissab…
1679082990519963648,2023-07-12T10:59:15+00:00,fr,0,0,0,84,,RT @saskiabricmont: 🔴Victoire: la Loi de restauration de la nature est adoptée!Etape clé pour nos objectifs climatiques. Le combat contin…
1679053276082307073,2023-07-12T09:01:10+00:00,fr,0,0,0,67,,RT @saskiabricmont: 🧵Mise au point avant les votes #NatureRestorationLawB. Lutgen @LesEngagés sur @lapremiere c'est l'hôpital qui se fout…
1674496899234033673,2023-06-29T19:15:46+00:00,fr,0,0,0,50,,RT @mcollineleroy: La Belgique adopte la loi #stopféminicide ! C’est une avancée historique pour notre pays. Je suis fière d’avoir pu porte…
1760392552354586885,2024-02-21T19:54:25+00:00,en,0,0,0,799,,"RT @pdsutter: Today, Belgium intervened in the @CIJ_ICJ case on Israel’s occupation of Palestine.Israel’s settlement policy aims to bring…"
1759972873664352763,2024-02-20T16:06:46+00:00,fr,0,0,0,3,,RT @Mateusz: Passé colonial de la 🇧🇪 : pourquoi le Parlement ne publiera pas de rapport officiel après 2 ans de travaux ? On en parle ce so…
1758509899653280024,2024-02-16T15:13:26+00:00,fr,0,0,0,21,,"RT @jonathanpiron1: Une conférence pour un journal d'extrême-droite, avec un climato-sceptique notoire, en partenariat avec un cercle qui a…"
1756655498529575013,2024-02-11T12:24:42+00:00,fr,0,0,0,19,,RT @SimonMoutquin: Le cynisme de Netanyahu qui demande à la population réfugiée à Rafah de fuir… pour aller où ?! Un nouveau massacre dans…
1755985846702895289,2024-02-09T16:03:45+00:00,fr,0,0,0,11,,"RT @etopia_be: 🌍✨ Nouvelle publication importante sur notre passé colonial ✨🌍 En juillet 2020, un pas significatif a été franchi avec la cr…"
1755637340599464414,2024-02-08T16:58:54+00:00,fr,0,0,0,2671,,"RT @franceinfo: Gaza : Les pays occidentaux sont ""en train de devenir activement complices de ce carnage"", accuse Rony Brauman, ex-présiden…"
1755620500175192532,2024-02-08T15:51:59+00:00,fr,0,0,0,4,,RT @jonmoskovic: "Un outil fondamental à mettre en place est le #congé de #citoyenneté qui permettrait la participation en semaine plutôt q…
1755240302875410901,2024-02-07T14:41:13+00:00,fr,0,0,0,3,,RT @GillesVdBurre: Les travaux autour du financement des partis continuent et le Parlement examinera les positions de tous les groupes poli…
1760696437233377652,2024-02-22T16:01:57+00:00,nl,0,0,0,10,,"RT @groen: ""Nu stof rond staatsbon is gaan liggen, moeten we naar debat waar 't écht om gaat: te lage rente die banken betalen aan spaarder…"
1760642903569756258,2024-02-22T12:29:14+00:00,nl,0,0,0,8,,RT @anmoerenhout: 176.000 (!) huishoudens wachten vandaag op een sociale woning. Het recht op wonen wordt zo voor té veel mensen niet gewaa…
1760214308535816429,2024-02-21T08:06:09+00:00,nl,0,0,0,10,,"RT @miekeschauv: Naar aanleiding van voorstel van @groen, straks in het @vlapar, hoorzitting over eitwittransitie in de landbouw om van 40%…"
1760717860307935710,2024-02-22T17:27:05+00:00,nl,0,0,0,8,,"RT @groen: ""Nu stof rond staatsbon is gaan liggen, moeten we probleem bij de wortel aanpakken.""Groen wil een hogere spaarrente via een ve…"
1760704931021898043,2024-02-22T16:35:42+00:00,nl,0,0,0,2,,"RT @groen: ""Veel mensen hebben spaarpotje van €10.000 of minder. Kunnen zich niet veroorloven op staatsbon in te tekenen, ze hebben dat gel…"
1760704918027977192,2024-02-22T16:35:39+00:00,nl,0,0,0,2,,RT @groen: "Is ondertussen jaar dat te weinig verandert en jaar dat groene voorstellen op tafel liggen.Banken krijgen zelf  heel hoge ren…
1760704906082521218,2024-02-22T16:35:36+00:00,nl,0,0,0,10,,"RT @groen: ""Nu stof rond staatsbon is gaan liggen, moeten we naar debat waar 't écht om gaat: te lage rente die banken betalen aan spaarder…"
1760615640933572637,2024-02-22T10:40:54+00:00,nl,0,0,0,17,,RT @pdsutter: Een belangrijke stap om onze natuur beter te beschermen.Met @groen in de regering laten we #Ecocide als misdrijf opnemen in…
1759942407418683829,2024-02-20T14:05:42+00:00,nl,4,0,1,3,587,Bij een wooncoöperatie investeer je mee in een woning. De huur zorgt ervoor dat je stukje bij beetje eigenaar wordt van je woning. Dit komt dus in de buurt van een eigen woning. Wij pleiten ervoor om hun statuut in die zin aan te passen.... https://t.co/MXwefS97nf
1760074759516332502,2024-02-20T22:51:37+00:00,nl,0,0,1,0,19,"@cadsherpa In het kader van verlaagde BTW voor sloop en heropbouw, bijvoorbeeld."
1760228412268908575,2024-02-21T09:02:11+00:00,nl,0,0,1,0,16,"@cadsherpa Daar gaat het om: het wordt beschouwd als huur en niet als aankoop. Daarnaast: als een particulier een huis bouwt, dan betaalt die wel BTW. Onder bepaalde omstandigheden is die BTW verlaagd naar 6% bij sloop en heropbouw. Een wooncoöperatie kan daar vandaa geen gebruik van maken."
1760266835323162877,2024-02-21T11:34:52+00:00,nl,0,0,1,0,11,@cadsherpa Maar wel 21% ipv 6% zoals bij eigen woning.
1760269018340942218,2024-02-21T11:43:32+00:00,nl,0,0,0,0,7,@cadsherpa Renovatie is nog iets anders.
1760268292168499294,2024-02-21T11:40:39+00:00,nl,0,0,1,0,18,@cadsherpa Bij sloop en heropbouw dus niet.
1760268547178016873,2024-02-21T11:41:40+00:00,qme,0,0,1,0,10,@cadsherpa https://t.co/pgvYHKOHiW
1760266313811796221,2024-02-21T11:32:48+00:00,nl,0,0,1,0,5,@cadsherpa Onder bepaalde omstandigheden kan een particulier die zelf bouwt verlaagd tarief krijgen. Bouwpromotor niet. Vraag is dus of in zo’n coöperatie je uw eigen woning bouwt of niet.
1760268159255245032,2024-02-21T11:40:08+00:00,nl,0,0,0,0,4,@cadsherpa Als een promotor bouwt betaalt de eindklant 21% op materialen. Als particulier bouwt betaalt hij 6% op diezelfde materialen. Daarom: is coöperatie een promotor of niet? Daarover gaat het.
1760004039897493883,2024-02-20T18:10:37+00:00,nl,0,0,0,7,,RT @JeremieVaneeckh: De uitspraak in de Klimaatzaak is een kans. Natuurlijk gaan we daar niet tegen procederen.In ons heeft Klimaatzaak e…
1758549856153428352,2024-02-16T17:52:12+00:00,nl,0,0,0,3,,"RT @JeremieVaneeckh: “I’m not ready to back away from my views.”Rust zacht, Aleksej Navalny. Dit roept veel vragen op met vermoedelijk…"
1760691455218364476,2024-02-22T15:42:09+00:00,fr,0,0,0,11,,RT @Ecolo: 2 ans de guerre en 🇺🇦: "Le bilan humain est atroce. Le gel des avoirs russes ne suffit pas à faire taire les armes en #Ukraine.…
1760381947753201772,2024-02-21T19:12:17+00:00,en,0,0,0,788,,"RT @pdsutter: Today, Belgium intervened in the @CIJ_ICJ case on Israel’s occupation of Palestine.Israel’s settlement policy aims to bring…"
1759917047125795154,2024-02-20T12:24:56+00:00,fr,0,0,0,4,,RT @JPitseys: Le Conseil d’État est menacé par des velléités nationalistes et c'est une très mauvaise nouvelle.   Pourquoi ? Que faire ?@…
